mean_brier_E,mean_brier_C,mean_brier_R,mean_ll_E,mean_ll_C,mean_ll_R,impr_R_vs_C_brier,impr_R_vs_C_ll,impr_R_vs_E_brier,impr_R_vs_E_ll,impr_C_vs_E_brier,impr_C_vs_E_ll,rep_mean_good,rep_mean_bad,rep_separation,seed,regime,stake_mean_good,stake_mean_bad
0.0894625889223898,0.0902842757189595,0.09016937859772606,0.32152345336008586,0.3238850771702703,0.3234593193011161,0.12726149744070495,0.1314533762635793,-0.7900393715963324,-0.602091673499845,-0.9184697273656225,-0.7345105887313251,0.8333321397828597,0.7465184443102502,1.1162914274044784,0,uncorrelated,0.7785618097751621,1.0553595475562094
0.08919348122639426,0.08957709996033777,0.08948967617758251,0.32168659052595205,0.3229967225899329,0.3226611659048875,0.09759612980770233,0.10388857272443017,-0.3320813888140991,-0.3029580366847302,-0.4300972769184822,-0.40726971610436,0.8692838402653926,0.781481896334529,1.1123531387517622,1,uncorrelated,0.7785279116508286,1.0553680220872927
0.08948995185650813,0.08898250046722926,0.08883000289884481,0.3234365965557795,0.32120257367793137,0.3206713498457704,0.17137927972771938,0.16538592019304071,0.7374559310541439,0.8549578926614183,0.567048454884112,0.690714316696952,0.8384498344528926,0.7549106820023413,1.1106609754533743,2,uncorrelated,1.5218125261566409,0.8695468684608401
0.0873160864796721,0.09051658814287335,0.09039357846469638,0.31697150122893347,0.32480666580865,0.32441138631719385,0.13589738709860025,0.12169685325638949,-3.5245418216730906,-2.347177919596911,-3.6654204193477633,-2.4718829766520667,0.8881805584076787,0.7917020068684488,1.1218622040897024,3,uncorrelated,0.6209768001785051,1.0947557999553736
0.08701162306123265,0.0873206554486829,0.08715751435805012,0.3165242116364982,0.31655752932135517,0.3159816710494788,0.1868298969980206,0.18191267574994532,-0.16766874549024396,0.17140571465745447,-0.355162191645091,-0.01052610941978878,0.8801511731462819,0.7976282025943606,1.1034604472152658,4,uncorrelated,1.3499598842101925,0.9125100289474519
0.08389547448660643,0.08494404404489136,0.08487088156545419,0.3093983622074405,0.31235104324484503,0.3120924191944198,0.08613020519544268,0.08279916331909767,-1.162645643065621,-0.8707405455407885,-1.249852348653599,-0.9543298860208154,0.7668662826370142,0.6986830135351242,1.097588273624835,5,uncorrelated,0.6395769680783607,1.0901057579804099
0.08904561938110506,0.0899175886496045,0.08979208499095861,0.32168063229077326,0.3244281912102389,0.3239936462294565,0.13957631708180698,0.1339418067096514,-0.8382957129634541,-0.719040472599059,-0.9792388155193985,-0.8541263115219454,0.8516537040073733,0.7874995695573727,1.081465612084156,6,uncorrelated,0.6179875408161889,1.0955031147959526
0.08507703204849235,0.08692158763435642,0.08680934495433139,0.3115764510511364,0.31718804479958373,0.31679152857347287,0.12913095938513441,0.12500982701331184,-2.0361698852537025,-1.6737713985581528,-2.1681005336583845,-1.8010326934259697,0.8376427910167917,0.752551133534583,1.1130709312502793,7,uncorrelated,0.6062277564318309,1.0984430608920421
0.08945362799286552,0.08982003062302822,0.08964492122317073,0.32267404439927055,0.3237413289379133,0.323134970506664,0.19495584519717613,0.18729719595534688,-0.21384625151309827,-0.14284573407556594,-0.4096006370942545,-0.33076243880406636,0.8777286557023496,0.801745532003439,1.0947721199132103,8,uncorrelated,1.0593544454416826,0.9851613886395792
0.08959059897773303,0.09006725489005896,0.08987516076740845,0.3231403448564902,0.3237325741234194,0.32305567285045667,0.21327853600621588,0.2090927287115243,-0.31762460896834754,0.026202858102140895,-0.5320378675494717,-0.183273081296059,0.8787352113622608,0.7905658990325064,1.1115268346859584,9,uncorrelated,1.2883451188546087,0.9279137202863481
0.08970024073188751,0.09008883547695212,0.08997136937238201,0.32312770046195527,0.3241359018473342,0.3236830585712904,0.13038919189955012,0.13970784274833756,-0.30226077241520344,-0.1718695452420815,-0.4332148296302975,-0.3120132950339991,0.6900747605912692,0.6404799089455605,1.0774338912946668,10,uncorrelated,1.1237647265057236,0.9690588183735691
0.08759874809023628,0.08842172334842373,0.08827220600666079,0.31785465096088694,0.32041732588195254,0.3198797279557074,0.16909571098695916,0.1677805420681894,-0.7687985628867353,-0.6371078694927309,-0.9394828991616329,-0.8062411272946719,0.917345379166434,0.8173854736756816,1.1222922460821882,11,uncorrelated,0.9903670075763961,1.002408248105901
0.08787785501681566,0.08799499972685858,0.08788263854400939,0.3194007638653499,0.31961383727857356,0.31916716790394695,0.12769041786233412,0.13975282748390638,-0.0054433818313067515,0.07313569278168974,-0.13330401614888868,-0.06671036432258226,0.8179583452930579,0.7507883628088197,1.0894659344917714,12,uncorrelated,1.158648254321109,0.9603379364197228
0.0878410022392116,0.08757746761709939,0.08743246086086456,0.3192314919011559,0.3181242616605855,0.3175837767123428,0.16557541589215288,0.16989743109231034,0.4650918909537016,0.5161505774384284,0.3000132232035996,0.34684242271224447,0.8892041487002663,0.8003578801232057,1.1110081761966082,13,uncorrelated,1.155963315155396,0.9610091712111511
0.08649066048290559,0.08747608379144779,0.08730705123415107,0.31511230227968073,0.3175530095223028,0.31699088510521717,0.1932328814578778,0.17701750581147022,-0.9439062514811503,-0.5961629590294706,-1.1393407138299845,-0.7745515566878135,0.9211437352801155,0.8262822550302751,1.114805176647978,14,uncorrelated,1.0579626859037978,0.9855093285240507
0.0852922842432981,0.08459449660644004,0.08444849964930723,0.31185724604225995,0.30893499726095663,0.30836414466627904,0.1725844623345136,0.18478081141302283,0.9892859611825575,1.1200962685047118,0.8181134355220259,0.9370469400307988,0.9023138280731603,0.8121231743347505,1.111055387395255,15,uncorrelated,1.5130843041378046,0.8717289239655489
0.08796923649428388,0.08900487124503982,0.08889021844121503,0.3195047294109946,0.3231470323039465,0.3227454202725249,0.1288163245685059,0.12428151623680515,-1.0469363878030133,-1.0142857251297905,-1.1772692273204295,-1.1399840308049376,0.8579043034852969,0.7712761604916997,1.1123179315413698,16,uncorrelated,0.7163142288123581,1.0709214427969107
0.08855169082789335,0.08876811075101332,0.08862450127499054,0.320899937221966,0.32093553763303845,0.3204055621357511,0.1617804804087714,0.16513456290818085,-0.08222366667023626,0.15405895385793014,-0.24439953782541846,-0.01109392896135037,0.8386639049663647,0.7603905574075172,1.1029383476640129,17,uncorrelated,1.1987199192958529,0.9503200201760365
0.09262938353166361,0.09430062424166477,0.09415795552968406,0.33073369808336756,0.33535964209244656,0.3349078157046065,0.1512913759882343,0.134728909245296,-1.65020206303968,-1.262078114636738,-1.8042230729408637,-1.3986914656373943,0.8987416965135422,0.805629515221133,1.115576924049079,18,uncorrelated,0.7384622559640347,1.0653844360089912
0.08619758783735262,0.08694658625494589,0.08679251661239915,0.3145721313909039,0.3166766574375789,0.31616229293061043,0.1772003354967609,0.16242577243630424,-0.6901919067260914,-0.5054998142001708,-0.8689319926290298,-0.6690122349267481,0.8320239305457404,0.7458493790889872,1.1155388123564713,19,uncorrelated,0.9009221851924494,1.0247694537018874
0.08974921839134926,0.090199792797885,0.09004262904554329,0.3227184101136484,0.32316311867118136,0.32259083647093373,0.1742395935363943,0.17708772046785723,-0.32692279604555025,0.039530946706673765,-0.5020371370489404,-0.13780080206033854,0.8512622267233295,0.7657652981724778,1.1116489984005449,20,uncorrelated,1.1388188861803799,0.965295278454905
0.09152735994039195,0.09247239371291284,0.09234766021391493,0.3276605779423843,0.330567928937658,0.3301227116662128,0.13488728256041296,0.13468253646867273,-0.8962350427863388,-0.7514281209201403,-1.0325150568489625,-0.8873057032161357,0.8952492803054728,0.8144799307998166,1.0991667767999402,21,uncorrelated,0.8198305533596569,1.045042361660086
0.08549759308899213,0.08626599145733158,0.08616106112241323,0.31202421949448533,0.31480980491428334,0.3144378728455368,0.12163580704946308,0.11814500785571075,-0.7760078494028642,-0.7735467954897456,-0.8987368422636653,-0.8927465388138696,0.838740106533681,0.7590512019339414,1.104984886917648,22,uncorrelated,0.6935053580475072,1.0766236604881232
0.08729079153506557,0.0872468154472804,0.087104245926454,0.31795583530335325,0.3172547849068647,0.3167087773816213,0.1634094265739175,0.17210379518900204,0.21370594232340864,0.39221105048824767,0.050378839522269105,0.2204867213145157,0.8909153412134879,0.8100512261684922,1.099825927586678,23,uncorrelated,1.620415698341093,0.8448960754147269
0.08911970862666162,0.08892887446499632,0.08877024767588007,0.32117688287260504,0.31993677465124026,0.3193549324678704,0.1783748979963659,0.18186161437807016,0.39212532914071896,0.5672732073489015,0.21413238957583614,0.3861137857349051,0.8597459918474628,0.7816677710615554,1.0998867084923716,24,uncorrelated,1.4337655309150463,0.8915586172712386
0.08679320150329851,0.08781604765094167,0.08773630434452324,0.31588533132126023,0.3191404318778173,0.31884467125420085,0.09080721411580224,0.09267413153395174,-1.0866091178683943,-0.936839935100033,-1.1784864827278931,-1.0304690448720462,0.8674847113216799,0.7775150609619641,1.1157143505984344,25,uncorrelated,0.6672472516295713,1.0831881870926072
0.0886836416313871,0.09156457242800345,0.091403415811368,0.3198382281563755,0.3276644780125056,0.32718730011551517,0.17600324269756507,0.14563003590893053,-3.066827353894217,-2.2977465831715804,-3.2485481466705135,-2.4469400988250998,0.7752568436522635,0.7126379174523094,1.0878692035133601,26,uncorrelated,0.5840025741339091,1.1039993564665227
0.08759952410390665,0.08793693917649081,0.08778667812446925,0.3165548122735887,0.3174634499647552,0.316898655337785,0.17087364357768933,0.17790855200272068,-0.21364730285590178,-0.10862038764367184,-0.38517911602344074,-0.28703960765604764,0.9123936082775707,0.8248683112020722,1.1061082064698895,27,uncorrelated,1.0233920816554272,0.9941519795861431
0.08906111104776578,0.09044994397798205,0.09028207268810605,0.32172834273641987,0.3259649373726483,0.3254002579082759,0.18559579198508136,0.1732331915585251,-1.3709256778589256,-1.1413091991290054,-1.5594156797251324,-1.316823566178416,0.8850496551491253,0.800082770001179,1.1061976189636242,28,uncorrelated,0.8436061187539659,1.0390984703115087
0.08674807621249049,0.08736947948793945,0.08719790440976123,0.3156428913993434,0.31641473757244765,0.3158703942235447,0.19637873452354196,0.17203476458751535,-0.5185454443610726,-0.0720760170434119,-0.7163309004419034,-0.2445314607537774,0.7665115705722808,0.7069078176340865,1.0843161603979414,29,uncorrelated,1.1242722385837172,0.9689319403540706
0.0894625889223898,0.08934243445035726,0.08920781158352613,0.32152345336008586,0.3206558957648277,0.32011262046000566,0.1506818877942465,0.1694262641035329,0.28478645871146685,0.4387962636430638,0.13430694716064082,0.26982715761221,0.8333321397828597,0.7465184443102502,1.1162914274044784,0,anti_correlated,1.2920521735062,0.9269869566234499
0.08919348122639426,0.08970281198405582,0.08958611385919991,0.32168659052595205,0.3229808045258018,0.322553614284196,0.1300941656953232,0.13226490107763847,-0.44020328325235336,-0.2695243705453701,-0.571040339112629,-0.40232140162688457,0.8692838402653926,0.781481896334529,1.1123531387517622,1,anti_correlated,0.9225325599621728,1.0193668600094568
0.08948995185650813,0.09056512135421277,0.09042756699043022,0.3234365965557795,0.32655828598056663,0.32610679541666937,0.15188448016819808,0.1382572677773453,-1.0477323034272152,-0.8255710359694477,-1.2014415869042072,-0.965162711341099,0.8384498344528926,0.7549106820023413,1.1106609754533743,2,anti_correlated,0.828312495134065,1.0429218762164838
0.0873160864796721,0.08977110700788052,0.08956929090181341,0.31697150122893347,0.32197735636170655,0.3213719813640605,0.22481187187475657,0.18801787942068687,-2.580514671447032,-1.3882888897159078,-2.8116474606085013,-1.579276090552249,0.8881805584076787,0.7917020068684488,1.1218622040897024,3,anti_correlated,1.1194343947189367,0.9701414013202658
0.08701162306123265,0.08850191717766914,0.08838941459501048,0.3165242116364982,0.3211833185500197,0.32084797210317956,0.12711880854830182,0.10440967119776154,-1.5834568823158695,-1.3660125537716685,-1.7127529219719582,-1.4719590926181985,0.8801511731462819,0.7976282025943606,1.1034604472152658,4,anti_correlated,0.7020307145573855,1.0744923213606536
0.08389547448660643,0.08434606391129365,0.08422551678838272,0.3093983622074405,0.31005177112817556,0.30963122638361046,0.14291967795641167,0.13563694315787203,-0.3933970262352792,-0.07526354519415321,-0.537084303348391,-0.21118693585616932,0.7668662826370142,0.6986830135351242,1.097588273624835,5,anti_correlated,0.9979809803801313,1.0005047549049673
0.08904561938110506,0.08958721655495924,0.08946241076709145,0.32168063229077326,0.3234332296543997,0.32298786978731786,0.13931204994099314,0.13769762233698518,-0.4680650085688953,-0.40637743318129355,-0.6082243883735728,-0.5448252669567694,0.8516537040073733,0.7874995695573727,1.081465612084156,6,anti_correlated,0.809000440514259,1.0477498898714352
0.08507703204849235,0.08682905255956334,0.08670911805315275,0.3115764510511364,0.3167230167947493,0.31632796596527374,0.13812716236690817,0.12473069796868043,-1.9183626477827094,-1.524991666766725,-2.0593343101959394,-1.6517826447571364,0.8376427910167917,0.752551133534583,1.1130709312502793,7,anti_correlated,0.6236825382842999,1.094079365428925
0.08945362799286552,0.08886863773773289,0.08870371612554914,0.32267404439927055,0.3202807240278863,0.3197039400478935,0.18557909334726103,0.1800870101513242,0.8383247098442865,0.9204658394221253,0.6539592281034006,0.7417145608472882,0.8777286557023496,0.801745532003439,1.0947721199132103,8,anti_correlated,1.3365731742867468,0.9158567064283133
0.08959059897773303,0.08980072573212901,0.0896628950485415,0.3231403448564902,0.3231753101618338,0.3226593492561533,0.15348504420627224,0.1596535655592437,-0.08069604582779744,0.14885037043285024,-0.23454107550749423,-0.01082047039318647,0.8787352113622608,0.7905658990325064,1.1115268346859584,9,anti_correlated,1.2559392052542049,0.9360151986864491
0.08970024073188751,0.08989649906582103,0.08981155688288671,0.32312770046195527,0.32381215182070355,0.3234741667128848,0.09448886643753661,0.10437690677089942,-0.12409794008459969,-0.10722270187118706,-0.2187935420598672,-0.21182070053720764,0.6900747605912692,0.6404799089455605,1.0774338912946668,10,anti_correlated,1.0377193290600295,0.9905701677349926
0.08759874809023628,0.08704689089017818,0.08688755772895065,0.31785465096088694,0.3157266159042988,0.3151128421721239,0.1830429089403664,0.1944003771797812,0.8118727456618707,0.8625982915381205,0.6299829758863958,0.6694994237633518,0.917345379166434,0.8173854736756816,1.1222922460821882,11,anti_correlated,1.4354722811846548,0.8911319297038365
0.08787785501681566,0.08934700601757449,0.08926825212089395,0.3194007638653499,0.32399654372413134,0.3237053003619666,0.08814385639855173,0.08989088550670467,-1.5821928104779444,-1.3476913594456479,-1.6718102649156599,-1.4388756630271882,0.8179583452930579,0.7507883628088197,1.0894659344917714,12,anti_correlated,0.5773183605722314,1.1056704098569423
0.0878410022392116,0.08812754669286861,0.08796547965704232,0.3192314919011559,0.31972388895961495,0.3191395111387093,0.18390054178077203,0.182775776563715,-0.14170764751948647,0.028813185659977904,-0.3262080877409468,-0.15424451250928284,0.8892041487002663,0.8003578801232057,1.1110081761966082,13,anti_correlated,1.2170855261812705,0.9457286184546824
